snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W18_ATL_CAR_draftkings_20260905T142525Z,2026_NFL_W18_ATL_CAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-2.5,-110,-110,-135.0,114.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_PIT_BAL_draftkings_20260905T142525Z,2026_NFL_W18_PIT_BAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-5.5,-110,-110,-238.0,195.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_PIT_BAL_betus_20260905T142525Z,2026_NFL_W18_PIT_BAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-5.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_NYJ_BUF_draftkings_20260905T142525Z,2026_NFL_W18_NYJ_BUF,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-10.0,-110,-110,-470.0,360.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_CHI_MIN_draftkings_20260905T142525Z,2026_NFL_W18_CHI_MIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-1.5,-110,-110,-125.0,105.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_CLE_CIN_draftkings_20260905T142525Z,2026_NFL_W18_CLE_CIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-7.5,-110,-110,-355.0,280.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_DAL_WAS_draftkings_20260905T142525Z,2026_NFL_W18_DAL_WAS,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,1.5,-110,-110,102.0,-122.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_LAC_DEN_draftkings_20260905T142525Z,2026_NFL_W18_LAC_DEN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-1.5,-110,-110,-122.0,102.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_DET_GB_draftkings_20260905T142525Z,2026_NFL_W18_DET_GB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-2.5,-110,-110,-135.0,114.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W18_TEN_HOU_draftkings_20260905T142525Z,2026_NFL_W18_TEN_HOU,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-7.0,-110,-110,-290.0,235.0,39.5,-110,-110,,,,,,,True,,,odds_api,free
